Method,Data size,Data function,Noise mean,Noise std. deviation,Absolute error min,Absolute error max,Absolute error mean,Absolute error std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Normalized error min,Normalized error max,Normalized error mean,Normalized error std. deviation,Time elapsed
32nn,10000000,rastrigin_func,0,0,1.4655597624368966e-07,16.483714261772423,3.450242835389086,2.5183446785882877,1.6081952818413276e-09,5.05795336113949,0.05311971761499236,0.056072742050608956,9.355924028370175e-10,0.10522967557602078,0.02202585706478052,0.01607675244231934,193.51771521568298
32nn,1000,rastrigin_func,0.0,5.0,0.037333621365024786,50.77573633067094,12.880859862208675,9.777978561247917,0.0005565717955258144,1.8129667466405515,0.1926047730575689,0.2064862200602265,0.00034659381508287854,0.45597622218328243,0.11567453853620531,0.08785088256390203,0.0866999626159668
32nn,10000,rastrigin_func,0.0,5.0,0.012837785686926395,42.62543288171464,11.641620100993277,8.342279124978353,0.00015191292787833445,1.8734845854318718,0.176899443218219,0.17246878135779142,0.00010526488612361715,0.3495120924812572,0.09545679014360195,0.06840346797474231,0.3011288642883301
32nn,100000,rastrigin_func,0.0,5.0,0.001724444804722225,45.057701121327334,12.087774599229933,8.687897438057927,2.4707531883663455e-05,4.135556020807123,0.18799015366930533,0.20367027527807052,1.2279822827921438e-05,0.32085723201355976,0.08607740303192991,0.06186677648038086,1.5271058082580566
32nn,1000000,rastrigin_func,0.0,5.0,0.00011507950094369335,35.14059863573426,8.132612898125016,5.914651350317539,1.6573734246819244e-06,5.468503322667789,0.12666623753649037,0.13730589526200274,7.354415343999188e-07,0.22457392992207276,0.05197329897532381,0.037798914914015935,17.6769757270813
32nn,10000000,rastrigin_func,0.0,5.0,1.0493773174857779e-05,17.599211041051348,3.5213551859672227,2.570643927081746,1.2560290114601472e-07,4.319897574929811,0.05419245405245014,0.05704901344818948,6.694724929953113e-08,0.11227789560605725,0.022465231483368653,0.016399967578773187,192.21151304244995
32nn,1000,rosenbrock_func,0,0,447.7663619264931,72836.26800511173,15685.174920317077,13110.182038246043,0.008290357937562448,26.083993129013265,1.1026340587803,2.6674202256856536,0.003178817095062704,0.5170847869836795,0.11135338965890859,0.09307280386864347,0.06717205047607422
32nn,10000,rosenbrock_func,0,0,5.227212706820865,61511.29380591774,8761.878428673805,9704.739756108813,9.045764593363922e-05,5.3378707058774895,0.3103104685284315,0.4187070043926583,2.7673977713993125e-05,0.32565389422982716,0.046387251096829236,0.05137895983842582,0.1983654499053955
32nn,100000,rosenbrock_func,0,0,0.3858300620590853,61793.96239961893,4136.099519069487,5431.476034647385,1.2647060304739852e-05,62.704454704505096,0.126096314516266,0.5355935439955156,1.7263928417509441e-06,0.27649648081022843,0.018506936873668476,0.024303086432184474,1.848435401916504
32nn,1000000,rosenbrock_func,0,0,0.006397626934585787,46152.84273121578,1806.3527047798484,2602.2989988552026,1.2815669495607844e-07,13.654580438475065,0.048357268026373953,0.09648494556069608,2.353637176216009e-08,0.16979271775445176,0.006645431068111279,0.009573655560039088,21.39425277709961
32nn,10000000,rosenbrock_func,0,0,0.0001985080934900907,25164.135182337515,816.7020237315456,1217.382965197748,1.4869554591017623e-08,8.840024402288321,0.021027152631382412,0.02820556663899903,7.17709853986213e-10,0.09098141778439049,0.002952801973446349,0.004401471672191514,227.42923593521118
32nn,1000,rosenbrock_func,0.0,5.0,329.58015318211983,56486.49079852765,15355.312689248818,13217.518233187817,0.006354858627223833,26.46637092254145,1.0888450445535,2.829261036480211,0.0029400207530213625,0.5038879119679684,0.13697711327471088,0.11790691136531287,0.08921265602111816
32nn,10000,rosenbrock_func,0.0,5.0,1.0783660746819805,68779.77751896916,8654.696137062687,10134.198748747918,1.993045965586137e-05,33.165837422137926,0.3501077124395944,1.19109251799567,5.6876500255550176e-06,0.362766700982132,0.04564765515240487,0.05345102848241419,0.19327092170715332
32nn,100000,rosenbrock_func,0.0,5.0,0.011222267226912663,57435.12662873184,3984.930167974876,5126.6313193677925,3.4458637201528446e-06,9.189347198233806,0.12283398783808921,0.1835287157716505,4.670115493383901e-08,0.23901469222730204,0.016583176769202786,0.021334334559446506,2.1178629398345947
32nn,1000000,rosenbrock_func,0.0,5.0,0.005765661559053115,40272.46984569109,1800.7764311257597,2594.1108486242842,2.359506895064708e-07,8.54640933681299,0.04798613545454695,0.07560997478768643,2.1363603348314557e-08,0.14922226405907865,0.006672447385184755,0.009612002828114375,19.985143184661865
32nn,10000000,rosenbrock_func,0.0,5.0,0.00026272257082382566,24163.955293929204,819.2043216935451,1225.9004802011002,3.9708861138717665e-09,12.512468008433633,0.021061914624584753,0.029776848877835736,9.719531479664984e-10,0.08939556407966727,0.0030306806788661066,0.004535270141003986,304.7708168029785
32nn,1000,sphere_func,0,0,0.008230970291752016,34.21621138713686,6.2518783494182,6.4054016559359415,0.00029880024115627344,1.832795593122127,0.20916613089374542,0.21279734122576105,0.0001080332779407123,0.4490952273960763,0.08205726511381352,0.08407229195214729,0.055613040924072266
32nn,10000,sphere_func,0,0,0.0004744470941133727,27.047568852964908,2.9898639611084303,3.0498916881763067,1.1121159562233546e-05,2.51913994360567,0.09688568302316138,0.12088959966478582,5.26561595638482e-06,0.3001854409072559,0.03318278386856439,0.03384899715429397,0.2087690830230713
32nn,100000,sphere_func,0,0,0.0001622973002213257,16.638272616901826,1.258290719838474,1.3546905318263338,3.3711221087122725e-06,1.4608741636434037,0.039030512075828146,0.04388449583945692,1.6582001120177022e-06,0.16999411252992883,0.012856022926700721,0.013840944911347203,1.1286981105804443
32nn,1000000,sphere_func,0,0,6.058866830471743e-07,9.277808099778824,0.561848203584786,0.6108002059774195,2.2206850769306557e-08,2.0229816361138258,0.01715950258705423,0.01958701887679368,6.072116324683743e-09,0.09298096755753212,0.005630768499191106,0.006121359002615528,21.710206270217896
32nn,10000000,sphere_func,0,0,1.0275702244655349e-07,6.444033225724468,0.26494660663558817,0.27950344798143734,6.769384871667319e-09,7.731852880888013,0.008173746095460952,0.010353358663141455,9.945701523417277e-10,0.062370852662040135,0.0025643793548128365,0.0027052728876366945,157.87922596931458
32nn,1000,sphere_func,0.0,5.0,0.0067861287332391385,40.20939146501566,6.85041375451736,6.9829570823003895,0.00020275327221920048,1.2464623491720705,0.2037474560911769,0.17401961057654616,8.756977956990464e-05,0.5188713161282356,0.0883993283987394,0.0901096982507834,0.06927204132080078
32nn,10000,sphere_func,0.0,5.0,0.0010847840318461976,24.492784960859044,3.090469475822683,3.228197284740414,4.660816569643203e-05,0.7903423383831002,0.09057049703203711,0.08026738740373052,1.2571430666313655e-05,0.28384391631976497,0.03581507618206903,0.03741118706663451,0.13699913024902344
32nn,100000,sphere_func,0.0,5.0,5.551364986544627e-05,16.464350008454222,1.478873418543568,1.395328446631746,3.047991302620394e-06,1.9607722135434216,0.0488496582533216,0.05905858419776268,6.093508387173693e-07,0.18072249817666083,0.016232994229897612,0.015315954928239759,1.1354713439941406
32nn,1000000,sphere_func,0.0,5.0,1.9343923337800106e-05,8.969435379007933,0.9348963194034441,0.774096095906247,8.884247492917884e-07,6.936250880644254,0.034260951044457935,0.05718104000295625,1.917364745626749e-07,0.0889048146209357,0.00926666846397989,0.007672820751504978,13.260260820388794
32nn,10000000,sphere_func,0.0,5.0,5.461485841351532e-08,6.338780376615404,0.7655662498194149,0.5867392529284479,1.668697163468702e-09,24.043859088703275,0.030361049091468993,0.06389740278803223,5.301638593149178e-10,0.061532563947551286,0.007431595894517033,0.005695665168420886,145.39585733413696
4nn,1000,rastrigin_func,0,0,0.6794085931497307,45.017914279291816,13.752585951133707,9.40543064744019,0.006966260506005485,0.8881316396533254,0.19668782574505628,0.1538708877397656,0.007010021939120298,0.45820732901830263,0.13956122131961476,0.09542487991409249,0.11698341369628906
4nn,10000,rastrigin_func,0,0,0.009136203020688072,50.6233547315,12.77996549227779,9.309989159630701,0.0001080207440649581,4.589854649636058,0.1975031736033709,0.22085659211649294,6.952843741208689e-05,0.38525443699847717,0.09725824052359398,0.07085098668744773,0.19485259056091309
4nn,100000,rastrigin_func,0,0,0.0014782744599557418,50.109664140023646,10.340373046793884,7.647965972634312,1.914228890485063e-05,2.9768175106801955,0.1583847402441104,0.16262489793359156,9.994879098138639e-06,0.3388004381424977,0.06991311913448774,0.051709271392977166,1.1216726303100586
4nn,1000000,rastrigin_func,0,0,7.346145682163296e-05,31.61489837952852,5.576034761979883,4.1584898723380235,1.0123706315892344e-06,2.3192310352108505,0.08434860063714011,0.08262933686976064,4.786674503125481e-07,0.20599949216856328,0.03633288064041031,0.027096300978289654,15.226231813430786
4nn,10000000,rastrigin_func,0,0,1.9986777672897915e-06,18.186520460087934,2.8772157387626045,2.2036907451872443,3.40398774789597e-08,2.018714228335171,0.042952551864069606,0.04026662765743166,1.2727864803362185e-08,0.11581435359310596,0.018322519784034073,0.014033416657852352,153.1628897190094
4nn,1000,rastrigin_func,0.0,5.0,0.051563107301716114,49.485042986479954,13.870388978843867,10.829782521875591,0.0007859372492987959,1.4110181407996114,0.21617871968745644,0.2196725978332418,0.0005095919638648924,0.4864207038619993,0.1363721360243669,0.10648223565768303,0.09374451637268066
4nn,10000,rastrigin_func,0.0,5.0,0.005410152758102527,47.64696488722472,13.158615426792412,9.349267258383039,7.04144096419174e-05,2.7621086185746755,0.2022045173219182,0.20772235879755113,4.023824837566152e-05,0.35437639068642335,0.0978677792471032,0.06953558520317986,0.27811288833618164
4nn,100000,rastrigin_func,0.0,5.0,0.00026718802992320434,45.2850020664248,10.410382796449483,7.652259643921957,3.827209516349631e-06,5.0052549834178155,0.1591530251010285,0.16653558869871096,1.8045989948545101e-06,0.3058567752250844,0.07031215558542458,0.05168367784199157,1.9789142608642578
4nn,1000000,rastrigin_func,0.0,5.0,0.000144392102782831,30.37678815660569,5.912807029873689,4.422737643430054,1.7209712029200972e-06,3.3844229056141666,0.08928444080134668,0.08737863655733126,9.392776307498695e-07,0.19760248005003717,0.03846309646486639,0.028770122846657482,12.258498668670654
4nn,10000000,rastrigin_func,0.0,5.0,3.411109744888563e-06,22.094769078785465,3.5022559209060526,2.6608670444340388,3.934295679511502e-08,2.0543726261784774,0.05210757522598912,0.047807039102973216,2.181133404238691e-08,0.14127847680331218,0.022394141351586686,0.01701412862353557,169.96135711669922
4nn,1000,rosenbrock_func,0,0,26.11431633909001,81196.76382767176,10844.04461282103,12673.775161833124,0.0021173292342211744,12.365476737844956,0.547537632336559,1.170675125968229,0.00014757020031093591,0.45883731157508134,0.0612789481032414,0.07161862922399796,0.11810040473937988
4nn,10000,rosenbrock_func,0,0,0.2959256541216746,69060.98791368294,6605.285365328587,7400.542763479914,3.812677985049352e-05,6.550720833127222,0.20764490111343575,0.30777638419366216,1.5342152140551677e-06,0.3580440454523336,0.03424484886496639,0.03836783037177428,0.228440523147583
4nn,100000,rosenbrock_func,0,0,0.11562301462106461,50189.161441504315,3529.4543050505135,3992.0997430445814,2.5243362734217647e-06,4.736084996013079,0.09991449642562544,0.11180888309714201,4.5171139974553776e-07,0.19607702187230805,0.013788731851503092,0.015596176667460302,1.9456465244293213
4nn,1000000,rosenbrock_func,0,0,0.005219763011609757,31945.466878577157,1851.836912540733,2081.336747840847,7.814499059036782e-07,3.7654125203022035,0.0519443011832036,0.05171465124030851,2.0292456887350852e-08,0.12419184701259127,0.007199238859418771,0.008091447088628289,14.551320791244507
4nn,10000000,rosenbrock_func,0,0,0.0003680804543364502,19480.43277194316,1006.6032705206546,1115.7522903283154,2.8548239608785024e-08,4.870786884969058,0.02836136075175421,0.027661909990700166,1.3385912678413654e-09,0.0708441236014623,0.0036606951883075703,0.00405763537648292,180.8475947380066
4nn,1000,rosenbrock_func,0.0,5.0,24.228927320597723,58134.309634929676,11330.598789663754,11017.345559323727,0.0009056759525925823,6.140708067335,0.4956843274336823,0.749182045722438,0.0001601824160255962,0.38514143979057647,0.07486173585384352,0.07256462645246733,0.09432435035705566
4nn,10000,rosenbrock_func,0.0,5.0,0.3375518992871349,68817.1862916709,6910.989981331781,7755.48480476003,2.8534028320138066e-05,2.202590291010971,0.19370881645495297,0.19443095224974233,1.3868581035114986e-06,0.2827407360794599,0.02839433722381089,0.03186400956669621,0.16792654991149902
4nn,100000,rosenbrock_func,0.0,5.0,0.12234498997707988,53387.11229664284,3501.997367848139,4015.3421691388003,9.256737437863247e-06,3.66334191250938,0.098319658133586,0.10434018438985218,5.162541073404056e-07,0.2252753954808338,0.014777233831851932,0.016943373713818464,1.613663911819458
4nn,1000000,rosenbrock_func,0.0,5.0,0.005452013851481752,28631.263986215927,1846.5775206057792,2078.3363509080677,2.679358841713424e-06,7.100380697098837,0.05208835890021897,0.05445470100832235,1.990361878096628e-08,0.10452390238223117,0.006741284233834152,0.007587364147260219,17.627996921539307
4nn,10000000,rosenbrock_func,0.0,5.0,6.616214159294032e-05,16988.73548426709,1005.041126639572,1113.0351975360695,7.443855886208412e-09,3.114605806761131,0.02834387727935724,0.027139364608499215,2.349332295200626e-10,0.060324808065264114,0.003568771384920092,0.003952244398850463,186.88674592971802
4nn,1000,sphere_func,0,0,0.05570344012123059,26.76062583682002,4.460165522384385,4.202722216123227,0.0017426326491596894,0.8881904994858024,0.15036144667846654,0.13994274023379535,0.0008200980953735721,0.39141563232384713,0.0651959408215248,0.06147776786370261,0.06973838806152344
4nn,10000,sphere_func,0,0,0.0011603845330689921,12.709221369265771,2.3417410318969525,2.0676366627712257,5.4695325077277424e-05,0.7853868371622329,0.0714161006611287,0.06379973773393388,1.3951027673062625e-05,0.1527999503378106,0.028154196310024575,0.02485870457430956,0.16064000129699707
4nn,1000000,sphere_func,0,0,4.6172794299081943e-07,7.127457497196417,0.6624822063256977,0.5582066158256325,1.891087986628248e-08,1.0866822230556574,0.021418863190735264,0.01921113875259203,4.761746009822264e-09,0.07350463148843392,0.0068321011332258975,0.005756719223763646,10.006828784942627
4nn,100000,sphere_func,0,0,0.00014998489657358505,12.027085108168961,1.2095336678654356,1.039271590488373,5.0175777913289305e-06,1.1412904067182252,0.038944266872899806,0.0361328058509735,1.5348254769901597e-06,0.12307557000507814,0.012377400199135602,0.010635074271035395,0.991325855255127
4nn,10000000,sphere_func,0,0,3.092118561198731e-08,3.7400777588293437,0.3634694051558629,0.301378758516983,8.834266084662003e-10,6.900377945908302,0.011834818432465545,0.012040419619260943,3.0731511039014575e-10,0.037171356355649714,0.003612398365656833,0.002995300620264253,100.89747619628906
4nn,1000,sphere_func,0.0,5.0,0.07469650338428604,30.243173563824666,5.185335109820147,4.697831603031882,0.003108188283957459,2.052856745974763,0.1674585630447452,0.201908856952227,0.0009651807315383669,0.38969184203810825,0.06688507921549523,0.06054552697744712,0.054674386978149414
4nn,100000,sphere_func,0.0,5.0,0.00019599336052777971,13.325976934723514,2.3600511966078095,1.8097832326288104,3.4120446437963024e-06,7.835279660215578,0.0898214085657422,0.13879944223628965,2.016432838326507e-06,0.13710126415302454,0.024280846658054217,0.018619540634939976,0.7395830154418945
4nn,10000,sphere_func,0.0,5.0,0.00028951374529384566,15.445029415226173,3.1521795619612587,2.422199735573073,1.2900711409522666e-05,2.7232418799325075,0.11360615020423517,0.13268537187282095,3.570275382779577e-06,0.19046766933818757,0.03887258990328302,0.02987049916857809,0.10908389091491699
4nn,10000000,sphere_func,0.0,5.0,2.933139729321965e-06,13.544872111885358,2.029693520397046,1.5351752153189333,1.1017196696036557e-07,47.8967004142068,0.08233704416029695,0.17663574307201463,2.8321038302286675e-08,0.13078300977122395,0.01959778027566242,0.014822940632227968,99.01163840293884
4nn,1000000,sphere_func,0.0,5.0,1.577002908703662e-05,14.046055696579032,2.1067283329361577,1.5992554752536614,4.7006606656583833e-07,31.109873543867145,0.08405782684557737,0.180663556921309,1.6157606416475054e-07,0.1439126322447755,0.02158505037761824,0.016385601057503883,8.962933778762817
8nn,1000,rastrigin_func,0,0,0.09355393135871282,51.514097494249015,12.964809534783495,9.983187994537241,0.0012134150986648636,1.9231557720638375,0.18992532083775074,0.21945284125598313,0.0008494662562207875,0.46774611077802647,0.11771999378519363,0.09064697985113666,0.07991909980773926
8nn,10000,rastrigin_func,0,0,0.007083108054899867,47.68084649806631,12.648570295940843,9.167332563435538,0.00015667874237812593,2.2681272607553677,0.19788603005902436,0.20751871634156976,5.811858129572065e-05,0.3912326526671657,0.10378451879055337,0.0752201376462649,0.21023249626159668
8nn,100000,rastrigin_func,0,0,0.0009964738088257263,43.31087517588434,10.845653950057963,8.003996813879452,1.5498765304172658e-05,3.7017734566945117,0.1671350199010144,0.17467971238670146,6.9794584659573e-06,0.30335614617966616,0.07596465718429525,0.05606124599497243,1.4611990451812744
8nn,1000000,rastrigin_func,0,0,8.856027585579795e-05,28.338666762492437,5.8104752843290575,4.280907825068581,1.1451553700937085e-06,3.167864551260402,0.08918222200788371,0.09258846843558653,5.964938151985603e-07,0.19087383470128466,0.039136198899266075,0.028833865030484233,15.362128734588623
8nn,10000000,rastrigin_func,0,0,2.5259841009983575e-06,16.720677218664388,2.7112101131737676,2.035946777894181,3.3923121187300194e-08,2.0378886701325425,0.04086380273179331,0.03957302301757821,1.6131177559619032e-08,0.10677985384973235,0.01731404869878447,0.013001752055036644,167.60402655601501
8nn,1000,rastrigin_func,0.0,5.0,0.035015813122996065,43.40203191735476,13.723889219060638,10.190380859098985,0.0004613080748020079,3.46809073110695,0.22383448724716976,0.32045056482933815,0.0003073917916268983,0.38101152483481077,0.12047730778999446,0.08945785204632904,0.06661629676818848
8nn,10000,rastrigin_func,0.0,5.0,0.04510779786880903,46.676289367363374,12.334344617378163,8.944146421751736,0.0006566668193063662,2.0557554332936765,0.18971837069446734,0.19161303563343152,0.0003494764952531162,0.36162851635916343,0.09556138254991407,0.0692955340802813,0.22259306907653809
8nn,100000,rastrigin_func,0.0,5.0,0.0007700818156166633,49.269314171502586,10.974858293880489,7.956083687843746,1.3203175522398467e-05,12.337030013623517,0.17070482445621304,0.208096458575598,5.406474133287578e-06,0.3459025615606083,0.07705062797106464,0.055856871034090795,1.3446645736694336
8nn,1000000,rastrigin_func,0.0,5.0,2.254612154217739e-05,30.15666458985431,5.994580919659117,4.418323761098253,1.9443592111811727e-07,2.2133370790759064,0.09167490585088835,0.09182466788883635,1.4950013143864637e-07,0.19996456204231894,0.039749215124744275,0.029297277662013878,15.607447862625122
8nn,10000000,rastrigin_func,0.0,5.0,1.9151318042531784e-07,18.886916223212427,3.0562314340350016,2.298763035526352,2.5832939964801985e-09,3.7156781650291704,0.0459054614046378,0.044078847613283054,1.221975961674863e-09,0.12051054430654481,0.01950070140035203,0.014667570998307067,162.55219435691833
8nn,1000,rosenbrock_func,0,0,19.822733370572678,123154.78779587438,13338.388717076134,15468.078385196615,0.0005336643462432757,5.3517466635201005,0.5084233885999643,0.6707168006678154,8.712329537315603e-05,0.5412800925671907,0.058623821360828964,0.06798406338901798,0.06678223609924316
8nn,10000,rosenbrock_func,0,0,2.7759121252101977,62669.67375703929,6944.216416743888,7891.559406828465,0.0003051637650221699,3.8167025626716344,0.20607295506568662,0.25170126329627357,1.2256808910620225e-05,0.27671272759499826,0.030661609523239756,0.03484452363526449,0.3111915588378906
8nn,100000,rosenbrock_func,0,0,0.010588095030584554,45768.04996055702,3332.4087998954064,4047.348006028057,1.2764217570990626e-06,5.347332955294986,0.09305285642325802,0.10724565803791572,4.344017222536462e-08,0.18777428488908507,0.013671997821574623,0.016605205556805277,1.371216058731079
8nn,1000000,rosenbrock_func,0,0,0.021082797835333622,28194.569009254337,1697.6634337110977,2046.1710634355757,4.338424852958855e-07,6.802623751283717,0.046261068786434593,0.05279412276061622,8.332894991251883e-08,0.11143795273887716,0.006709949615839884,0.008087412656953475,16.171112537384033
8nn,10000000,rosenbrock_func,0,0,0.00025889372773235664,17783.927124054637,881.2402943053312,1040.9814392052174,5.731986422792615e-09,4.870252704743804,0.024278791075513288,0.024886756751299255,9.381624602994857e-10,0.06444425274658618,0.003193381971289857,0.003772241671070848,186.59261465072632
8nn,1000,rosenbrock_func,0.0,5.0,25.025221361371678,127999.56033888026,15566.73832758574,16938.022615481892,0.004680967464369965,3.3181668499965857,0.46770556703039856,0.5295370486512072,0.00010807400216318247,0.5527793165619502,0.0672265666463213,0.07314859942103172,0.06592464447021484
8nn,10000,rosenbrock_func,0.0,5.0,0.7451874394728293,59320.460577176374,6497.587585305518,7507.0353587855225,0.00012371521876260175,6.283679052321232,0.2206998840883258,0.3570787771863118,3.814014934558688e-06,0.30361370922503317,0.03325592297488255,0.03842247393880299,0.19119572639465332
8nn,1000000,rosenbrock_func,0.0,5.0,0.00983806993303915,28386.669727315166,1687.3041902989276,2050.110367648355,2.537645104414781e-07,3.545538894536885,0.04651696967297076,0.05116147641713341,3.845834580729581e-08,0.11096733079974516,0.006595900260344,0.008014158671241172,15.974875688552856
8nn,100000,rosenbrock_func,0.0,5.0,0.055353958360683464,43914.619074370225,3373.779546888659,4043.8325558031074,8.113108276667775e-06,6.607830843302759,0.09403539587765751,0.1120916956731903,2.328800079910335e-07,0.18475348726327753,0.014193850469011251,0.01701283495885842,1.699690580368042
8nn,10000000,rosenbrock_func,0.0,5.0,2.5984273975154792e-05,17645.407543334557,881.7176274880087,1039.6357727755967,1.95624821181216e-08,4.4832197324159635,0.024229451149715867,0.0239328684654024,9.621768773505295e-11,0.06533953246435464,0.003264929835378538,0.0038496880936045815,179.60961484909058
8nn,1000,sphere_func,0,0,0.01916725920143616,23.501249076595386,4.981782269804262,4.118205316062175,0.0010176136161757117,4.586700716402435,0.17797996225083726,0.39113295023057604,0.00025032164158233757,0.29319159196415945,0.061832450249742224,0.051265657596736756,0.06283092498779297
8nn,10000,sphere_func,0,0,0.0037113286017874,17.215232927298143,2.3170386377543593,2.177198803892157,0.00013372433313400595,1.0293057292516372,0.07226440429021938,0.06822627874022108,4.320299439959212e-05,0.20037449551535272,0.02696959316355858,0.025341394391163903,0.17316675186157227
8nn,100000,sphere_func,0,0,3.691309937359222e-05,12.493282347454695,1.136530490989918,1.0498053908364022,1.7260985765405017e-06,1.5117089502951073,0.03581714827172839,0.03417385183455892,3.8241119730136384e-07,0.12942752415236194,0.011774193801236099,0.010875741762567332,1.0283501148223877
8nn,1000000,sphere_func,0,0,4.174121741584713e-07,6.611275068563984,0.5839656513283554,0.5166600521382135,1.0837550487696573e-08,0.4965339538679513,0.018523596379588843,0.01651874865821384,4.30430499387356e-09,0.06817468692872378,0.006021784760664374,0.005327737378616062,9.421774864196777
8nn,10000000,sphere_func,0,0,1.9755580638047832e-07,4.596902245505532,0.31093291294627246,0.26699749861123656,5.1786928506329984e-09,1.1113007629964051,0.010020371786280085,0.009094104182754166,1.968942082889224e-09,0.045815075992614314,0.003098916242816863,0.0026610334602332826,121.23160219192505
8nn,1000,sphere_func,0.0,5.0,0.009294047861807542,27.83763174239354,4.534398128294002,4.159193005900413,0.0001648900061564284,0.6657253304938849,0.15146694129266008,0.140934347447863,0.00011843521316925995,0.35473841953042534,0.05778240190968299,0.05300111615415211,0.050899505615234375
8nn,10000,sphere_func,0.0,5.0,0.0017201085414910722,15.17411819160688,2.645900690842463,2.288838352784598,7.638703348185043e-05,2.7033273721148814,0.0898116019925117,0.119039153401336,1.8125065803884694e-05,0.15989217197909372,0.027880289513876888,0.024117865098625933,0.10619187355041504
8nn,100000,sphere_func,0.0,5.0,0.00019348084225967455,13.754136304192073,1.8646457157333107,1.4681070210711658,6.6345937886150415e-06,11.687266574800065,0.07160797663452767,0.14876786607956768,1.964282281424618e-06,0.13963659617712176,0.01893050752608103,0.01490471395020492,0.8232333660125732
8nn,1000000,sphere_func,0.0,5.0,4.404289171588971e-06,9.634164332929643,1.5358152790788857,1.166091181239333,7.444561548619909e-08,11.625740144525874,0.060695623926206296,0.1096043570068311,4.371601592661903e-08,0.09562661873676868,0.015244168260717287,0.011574367318973601,10.626460552215576
8nn,10000000,sphere_func,0.0,5.0,6.781193029326005e-07,8.834935544626717,1.4480992798918473,1.0927547032443514,2.8245543982427806e-08,37.03881084541218,0.05876370874225821,0.12804119768301206,6.696922581903353e-09,0.08725143068866745,0.01430103630202895,0.01079174950040547,112.72177004814148
fnn,100000,rastrigin_func,0,0,0.0005691043288891251,43.21451091073118,11.37048510502741,8.291981943693328,7.784306587445905e-06,2.9200563012308227,0.17792936832170456,0.1956143338547967,4.3050928342846705e-06,0.32690399952159016,0.08601409524251022,0.06272620016349721,401.9586338996887
fnn,10000,rastrigin_func,0,0,0.0035051101678575947,38.39818476339121,11.562433466375792,8.59905882199959,7.904868604332202e-05,4.936560750415915,0.18787320852734316,0.24993089695796517,2.7265064538342034e-05,0.29868647077901983,0.08994025282626429,0.06688916539651077,29.657567977905273
fnn,1000,rastrigin_func,0,0,0.1692200111919604,40.87384484812662,13.831336036153989,9.57075301868606,0.0027930185242652367,0.8373300644726414,0.1949969290494162,0.15105360800834786,0.0015564949755538546,0.37595987430533545,0.127221390034357,0.08803231296890189,5.213855981826782
fnn,1000000,rastrigin_func,0,0,0.00013987645546365002,48.52719446612434,11.295061397196182,8.203041030192722,1.5719925204796798e-06,12.322023029064122,0.17593864185449498,0.19761445191188756,9.009496436914378e-07,0.31256553090853517,0.0727519260303343,0.05283610360900924,2845.6640894412994
fnn,1000,rastrigin_func,0.0,5.0,0.12175845888981485,48.26286528388311,13.61790243348371,9.962951275076502,0.001605272313406419,1.1526646848243927,0.196335804917283,0.1788334628734895,0.0010490751920129266,0.4158345557790155,0.11733232943715644,0.08584114087198436,4.5192649364471436
fnn,10000,rastrigin_func,0.0,5.0,0.01616963442440067,43.29531973791654,12.14057460196454,8.679534408969555,0.00018516097782652374,2.5293639904249834,0.18009654241566997,0.17482691237908418,0.0001358099675984552,0.3636406251645448,0.10196959313015178,0.0729000579674839,28.15639019012451
fnn,1000000,rastrigin_func,0.0,5.0,0.0003277063460274121,45.20947003305046,11.372110842224483,8.290853674770473,5.138542763726666e-06,20.83438653190782,0.1832664036825799,0.2147566330483041,2.158742498079187e-06,0.2978142030481758,0.07491298006759858,0.054615415264451087,2862.293238401413
fnn,100000,rastrigin_func,0.0,5.0,0.0005630079757708017,41.96753830097173,11.56633125274315,8.40340770973916,6.436287635067188e-06,4.295605524469108,0.18537914246654444,0.20691536902895252,4.051853798009559e-06,0.3020318304107455,0.08324053163066125,0.060477614723509335,404.87492632865906
fnn,1000000,rosenbrock_func,0,0,0.009040834247571183,5269.911909893097,418.40480234149766,344.23899466060493,4.3839546465177133e-07,49.21501222177278,0.048908396405122116,0.4563508814238021,3.447819836889957e-08,0.020097378542774793,0.0015956319271648923,0.001312792605108033,2819.4037959575653
fnn,100000,rosenbrock_func,0,0,0.03195573564607912,6574.812703530741,531.9203481228672,477.7447184252645,7.520496243483917e-07,14.66277092957051,0.04910648486991347,0.2884626914922999,1.435676639266519e-07,0.029538687860468666,0.002389760718414926,0.002146365645818796,352.0818729400635
fnn,1000,rosenbrock_func,0,0,95.7504517920097,60648.304893692446,10495.885634878536,11407.03612494606,0.0027931587513072183,44.08902514639938,0.8232509450830465,3.8763590830927015,0.0005772475949464275,0.3656284381144098,0.0632762000196848,0.06876922296821598,5.6365861892700195
fnn,10000,rosenbrock_func,0,0,0.9611140541674104,51812.74214735965,8166.491553200724,6974.841692486101,3.4312840241833474e-05,151.26667780349118,1.2919018361287506,6.935278367366921,4.794088727324498e-06,0.25844475167476993,0.040734900220459044,0.034790886459138366,28.109150171279907
fnn,1000000,rosenbrock_func,0.0,5.0,0.010240814637654694,4895.039159430045,484.4292602502277,405.5389133433914,2.282822351829682e-07,29.940809880963798,0.04117979932606732,0.22245692357558428,3.831239650356049e-08,0.018313062760355662,0.0018123212413581652,0.001517180829394772,2795.014368057251
