Method,Data size,Data function,Noise mean,Noise std. deviation,Relative error min,Relative error max,Relative error mean,Relative error std. deviation,Time elapsed
16nn,100000,rosenbrock_func,0.0,5.0,1.9132529480545748e-08,8.725179739804249,0.09989218850832322,0.17952236392986573,1.4960179328918457
16nn,1000000,rosenbrock_func,0.0,5.0,6.595059780495929e-08,12.653184546692504,0.04434733526080638,0.06983008827447511,15.78912091255188
16nn,10000000,rosenbrock_func,0.0,5.0,5.611868575451286e-09,9.486816989898596,0.021630023567403595,0.03016985626068431,189.22319555282593
16nn,1000,sphere_func,0,0,0.0009198587852866493,1.0933368760823718,0.17923078170260912,0.16411252408130012,0.052396535873413086
16nn,10000,sphere_func,0,0,3.052563966103523e-05,1.7382690493644852,0.07818845201950718,0.09892454172758929,0.13087153434753418
16nn,100000,sphere_func,0,0,8.518034475724246e-07,1.0984857058470403,0.034807602813277605,0.032883965872830816,1.2723255157470703
16nn,1000000,sphere_func,0,0,2.1710345130836918e-07,1.580854396956157,0.01709035003576778,0.016964185229894353,10.595980882644653
16nn,10000000,sphere_func,0,0,6.8493993188463025e-09,1.686135988376345,0.008807556683281537,0.008557119571528545,120.10118532180786
16nn,1000,sphere_func,0.0,5.0,7.913205969209045e-05,1.2800525084442893,0.1613999824165062,0.15776385826553163,0.061888933181762695
16nn,10000,sphere_func,0.0,5.0,0.00012770845478545846,1.6177780346589299,0.08549128255056493,0.09246525105668489,0.12175369262695312
16nn,100000,sphere_func,0.0,5.0,3.4048612083808744e-05,3.9697532992280484,0.054407612367062166,0.07716033959992574,0.7781088352203369
16nn,1000000,sphere_func,0.0,5.0,2.1889050959952565e-07,13.769595781144712,0.044889268202637625,0.09705088334841404,12.197537660598755
16nn,10000000,sphere_func,0.0,5.0,1.966369743330984e-08,12.723387181347205,0.041866046909381956,0.08311006472864879,126.41982293128967
1nn,10000000,rastrigin_func,0,0,4.0450605851266444e-08,1.3591539288312717,0.06203851186910865,0.05409557016778345,128.0307252407074
1nn,10000,rastrigin_func,0,0,0.00018826315171554156,6.1224718187291165,0.24477097164387787,0.2872944621635142,0.19008493423461914
1nn,100000,rastrigin_func,0,0,1.133756233211456e-06,3.2749215648663954,0.1774262775771884,0.16341995882177554,1.0705900192260742
1nn,1000,rastrigin_func,0,0,0.0010250692376796034,1.3444552610405012,0.23218033427443913,0.2196000169479812,0.06296133995056152
1nn,1000000,rastrigin_func,0,0,1.499360251834576e-07,3.4728726500070968,0.10786447756700293,0.0963220341715362,13.45153546333313
1nn,10000000,rastrigin_func,0.0,5.0,2.767011100089995e-07,2.9100960210356983,0.0855754832891761,0.07539596622634535,125.19058060646057
1nn,100000,rastrigin_func,0.0,5.0,4.849461116207954e-06,2.6789082668564737,0.18614547792541017,0.16764599240808398,1.1359877586364746
1nn,1000000,rastrigin_func,0.0,5.0,2.211183265164558e-06,3.549915889223133,0.12304856866562844,0.11052383305724264,11.149856567382812
1nn,1000,rastrigin_func,0.0,5.0,3.402014568371509e-05,1.3576418576396283,0.25845761510975146,0.21493864113387384,0.06500387191772461
1nn,10000,rastrigin_func,0.0,5.0,0.0001674238484771562,3.749429655176809,0.24283627349945722,0.23962132595905666,0.14093589782714844
1nn,1000,rosenbrock_func,0,0,0.001465929208025673,3.324238124437874,0.4631387986742359,0.5071792202676232,0.07261109352111816
1nn,10000000,rosenbrock_func,0,0,5.8790702577983524e-08,3.879606983184332,0.044039960506034974,0.04246047772718688,136.07038950920105
1nn,1000000,rosenbrock_func,0,0,9.307363614642136e-07,5.407670579572126,0.07884530007523373,0.07925906500453272,15.06882119178772
1nn,10000,rosenbrock_func,0,0,0.0005165628979251881,3.1128060398830866,0.24177945850230492,0.24624013854536253,0.1685962677001953
1nn,100000,rosenbrock_func,0,0,1.429019957802607e-05,2.7723595794104514,0.14084822647761025,0.1400154714994146,1.746539831161499
1nn,1000000,rosenbrock_func,0.0,5.0,5.81122752966817e-07,4.076578240193883,0.07861555436755743,0.0779719505359687,15.531989097595215
